flight_id,route,origin,destination,departure_datetime,booking_date,t,days_to_departure,day_of_week,is_weekend,season,route_type,seat_capacity,remaining_seats,price,competitor_price,search_demand_idx,bookings_made,revenue,cumulative_bookings,sold_out_flag
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-01,20,70,4,False,normal,business,180,85,3500.0,6533.547308585889,5.3999999999999995,10,35000.0,95,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-02,21,69,5,True,normal,business,180,81,3500.0,5477.783048528838,5.33634275796551,4,14000.0,99,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-03,22,68,6,True,normal,business,180,72,3500.0,7281.751012152936,6.479999999999999,9,31500.0,108,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-04,23,67,0,False,normal,business,180,70,3500.0,5548.024422427898,4.519484063588838,2,7000.0,110,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-05,24,66,1,False,normal,business,180,63,3500.0,6287.222391566505,5.242188082713914,7,24500.0,117,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-06,25,65,2,False,normal,business,180,59,3500.0,6212.10153909795,5.172082359340043,4,14000.0,121,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-07,26,64,3,False,normal,business,180,46,3500.0,6849.151022342736,5.3999999999999995,13,45500.0,134,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-08,27,63,4,False,normal,business,180,41,3500.0,4550.0,3.4268678585999304,5,17500.0,139,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-09,28,62,5,True,normal,business,180,32,3500.0,7368.637069556222,6.479999999999999,9,31500.0,148,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-10,29,61,6,True,normal,business,180,30,3500.0,5839.934411078139,5.776431933710955,2,7000.0,150,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-11,30,60,0,False,normal,business,180,26,5500.0,7689.464212407628,7.634875284823776,4,22000.0,154,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-12,31,59,1,False,normal,business,180,19,5500.0,6033.78919859675,5.156142535245604,7,38500.0,161,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-13,32,58,2,False,normal,business,180,14,5500.0,6452.37750390934,5.803478291065883,5,27500.0,166,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-14,33,57,3,False,normal,business,180,4,5500.0,8365.941389066715,8.571136916106758,10,55000.0,176,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-15,34,56,4,False,normal,business,180,1,5500.0,6229.595246426173,5.4602283048634455,3,16500.0,179,False
FL00150,Delhi-Mumbai,Delhi,Mumbai,2025-01-10,2024-11-16,35,55,5,True,normal,business,180,0,5500.0,7707.878637556623,9.193215351608183,1,5500.0,180,True
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-03,0,90,6,True,normal,business,180,175,3500.0,6538.068958425446,6.479999999999999,5,17500.0,5,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-04,1,89,0,False,normal,business,180,169,3500.0,6905.033359536153,5.3999999999999995,6,21000.0,11,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-05,2,88,1,False,normal,business,180,166,3500.0,6568.20962467609,5.3999999999999995,3,10500.0,14,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-06,3,87,2,False,normal,business,180,163,3500.0,7326.655335642621,5.3999999999999995,3,10500.0,17,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-07,4,86,3,False,normal,business,180,155,3500.0,5831.606677468275,4.805460707835641,8,28000.0,25,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-08,5,85,4,False,normal,business,180,151,3500.0,5540.5526900562945,4.511800771684331,4,14000.0,29,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-09,6,84,5,True,normal,business,180,145,3500.0,5877.388214382404,5.820723494904623,6,21000.0,35,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-10,7,83,6,True,normal,business,180,138,3500.0,6597.217616915988,6.479999999999999,7,24500.0,42,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-11,8,82,0,False,normal,business,180,131,3500.0,6284.701684088429,5.239847669005463,7,24500.0,49,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-12,9,81,1,False,normal,business,180,127,3500.0,7192.518004559397,5.3999999999999995,4,14000.0,53,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-13,10,80,2,False,normal,business,180,122,3500.0,7772.113407325983,5.3999999999999995,5,17500.0,58,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-14,11,79,3,False,normal,business,180,119,3500.0,5548.557621195866,4.520032067805875,3,10500.0,61,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-15,12,78,4,False,normal,business,180,114,3500.0,5784.399928176415,4.758615501287051,5,17500.0,66,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-16,13,77,5,True,normal,business,180,110,3500.0,5099.666567144967,4.853941314719575,4,14000.0,70,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-17,14,76,6,True,normal,business,180,98,3500.0,8450.0,6.479999999999999,12,42000.0,82,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-18,15,75,0,False,normal,business,180,94,3500.0,6797.052761643781,5.3999999999999995,4,14000.0,86,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-19,16,74,1,False,normal,business,180,91,3500.0,6967.807262050289,5.3999999999999995,3,10500.0,89,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-20,17,73,2,False,normal,business,180,89,3500.0,5193.296824594728,4.146301973450898,2,7000.0,91,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-21,18,72,3,False,normal,business,180,84,3500.0,6498.859260718297,5.3999999999999995,5,17500.0,96,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-22,19,71,4,False,normal,business,180,79,3500.0,6996.516784802758,5.3999999999999995,5,17500.0,101,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-23,20,70,5,True,normal,business,180,68,3500.0,6253.5612517289355,6.253039036279807,11,38500.0,112,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-24,21,69,6,True,normal,business,180,63,3500.0,7548.812984205734,6.479999999999999,5,17500.0,117,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-25,22,68,0,False,normal,business,180,54,3500.0,8450.0,5.3999999999999995,9,31500.0,126,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-26,23,67,1,False,normal,business,180,50,3500.0,5576.613743583397,4.548812381373927,4,14000.0,130,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-27,24,66,2,False,normal,business,180,45,3500.0,5503.464935172721,4.4735498678820615,5,17500.0,135,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-28,25,65,3,False,normal,business,180,43,3500.0,5644.187836109638,4.6176889776174495,2,7000.0,137,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-29,26,64,4,False,normal,business,180,36,3500.0,8066.044181016079,5.3999999999999995,7,24500.0,144,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-11-30,27,63,5,True,normal,business,180,25,3500.0,7516.2964341039415,6.479999999999999,11,38500.0,155,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-12-01,28,62,6,True,normal,business,180,17,3500.0,6367.860377651193,6.379944799163459,8,28000.0,163,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-12-02,29,61,0,False,normal,business,180,10,3500.0,6535.645672790853,5.3999999999999995,7,24500.0,170,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-12-03,30,60,1,False,normal,business,180,1,5500.0,5703.869964458197,4.640119819887344,9,49500.0,179,False
FL00151,Bangalore-Mumbai,Bangalore,Mumbai,2025-02-01,2024-12-04,31,59,2,False,normal,business,180,0,5500.0,7367.776478799605,7.1725960198094745,1,5500.0,180,True
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-05,0,90,5,True,normal,business,180,177,3500.0,6129.59572149416,6.113072454002399,3,10500.0,3,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-06,1,89,6,True,normal,business,180,168,3500.0,6246.425374031375,6.245048057707127,9,31500.0,12,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-07,2,88,0,False,normal,business,180,162,3500.0,7093.570027241026,5.3999999999999995,6,21000.0,18,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-08,3,87,1,False,normal,business,180,158,3500.0,6316.70493536886,5.2695001817932265,4,14000.0,22,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-09,4,86,2,False,normal,business,180,153,3500.0,6270.908156339599,5.2270259854577095,5,17500.0,27,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-10,5,85,3,False,normal,business,180,145,3500.0,6510.310825390848,5.3999999999999995,8,28000.0,35,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-11,6,84,4,False,normal,business,180,135,3500.0,7275.47152844825,5.3999999999999995,10,35000.0,45,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-12,7,83,5,True,normal,business,180,131,3500.0,8105.330748596737,6.479999999999999,4,14000.0,49,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-13,8,82,6,True,normal,business,180,122,3500.0,7070.84907643993,6.479999999999999,9,31500.0,58,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-14,9,81,0,False,normal,business,180,114,3500.0,7283.23136803366,5.3999999999999995,8,28000.0,66,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-15,10,80,1,False,normal,business,180,108,3500.0,6305.1422894514035,5.258802295130812,6,21000.0,72,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-16,11,79,2,False,normal,business,180,100,3500.0,5809.897083410501,4.783954962466725,8,28000.0,80,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-17,12,78,3,False,normal,business,180,96,3500.0,7137.636576429238,5.3999999999999995,4,14000.0,84,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-18,13,77,4,False,normal,business,180,93,3500.0,6666.959803985556,5.3999999999999995,3,10500.0,87,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-19,14,76,5,True,normal,business,180,89,3500.0,5112.937067468994,4.871265047606932,4,14000.0,91,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-20,15,75,6,True,normal,business,180,83,3500.0,6180.132117160042,6.170426180820338,6,21000.0,97,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-21,16,74,0,False,normal,business,180,74,3500.0,6419.175402105486,5.363546832598565,9,31500.0,106,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-22,17,73,1,False,normal,business,180,63,3500.0,6002.303579647233,4.972333770337949,11,38500.0,117,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-23,18,72,2,False,normal,business,180,58,3500.0,7944.692204678575,5.3999999999999995,5,17500.0,122,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-24,19,71,3,False,normal,business,180,48,3500.0,6967.8430609796615,5.3999999999999995,10,35000.0,132,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-25,20,70,4,False,normal,business,180,41,3500.0,7838.845544941431,5.3999999999999995,7,24500.0,139,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-26,21,69,5,True,normal,business,180,33,3500.0,6756.839630110855,6.479999999999999,8,28000.0,147,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-27,22,68,6,True,normal,business,180,29,3500.0,6579.353140514451,6.479999999999999,4,14000.0,151,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-28,23,67,0,False,normal,business,180,23,3500.0,5586.817127830007,4.559252446035631,6,21000.0,157,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-29,24,66,1,False,normal,business,180,19,3500.0,6511.631294866652,5.3999999999999995,4,14000.0,161,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-30,25,65,2,False,normal,business,180,19,3500.0,6512.727577533554,5.3999999999999995,0,0.0,161,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-10-31,26,64,3,False,normal,business,180,18,3500.0,5167.063963066623,4.118025025923052,1,3500.0,162,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-11-01,27,63,4,False,normal,business,180,15,3500.0,5973.960716973865,4.944897771082242,3,10500.0,165,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-11-02,28,62,5,True,normal,business,180,9,3500.0,6184.799466446547,6.175702678411495,6,21000.0,171,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-11-03,29,61,6,True,normal,business,180,4,3500.0,6903.1425554543275,6.479999999999999,5,17500.0,176,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-11-04,30,60,0,False,normal,business,180,1,5500.0,6949.816359186063,6.556649774573661,3,16500.0,179,False
FL00152,Delhi-Kolkata,Delhi,Kolkata,2025-01-03,2024-11-05,31,59,1,False,normal,business,180,0,5500.0,5933.214480083925,4.999238897218137,1,5500.0,180,True
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-20,0,90,6,True,normal,business,180,174,3500.0,6957.147862478338,6.479999999999999,6,21000.0,6,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-21,1,89,0,False,normal,business,180,168,3500.0,6322.473043885196,5.274830373935776,6,21000.0,12,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-22,2,88,1,False,normal,business,180,160,3500.0,4550.0,3.4268678585999304,8,28000.0,20,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-23,3,87,2,False,normal,business,180,154,3500.0,6027.415518847247,4.9965521441373495,6,21000.0,26,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-24,4,86,3,False,normal,business,180,150,3500.0,7552.013924138819,5.3999999999999995,4,14000.0,30,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-25,5,85,4,False,normal,business,180,147,3500.0,4860.239387288012,3.780476068987176,3,10500.0,33,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-26,6,84,5,True,normal,business,180,141,3500.0,6609.873920405152,6.479999999999999,6,21000.0,39,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-27,7,83,6,True,normal,business,180,137,3500.0,8045.629683830655,6.479999999999999,4,14000.0,43,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-28,8,82,0,False,normal,business,180,131,3500.0,5758.4023708147815,4.732687738898227,6,21000.0,49,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-29,9,81,1,False,normal,business,180,127,3500.0,6502.095353416993,5.3999999999999995,4,14000.0,53,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-30,10,80,2,False,normal,business,180,119,3500.0,5228.584149202778,4.18419220854363,8,28000.0,61,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-10-31,11,79,3,False,normal,business,180,113,3500.0,8086.5503631219835,5.3999999999999995,6,21000.0,67,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-01,12,78,4,False,normal,business,180,106,3500.0,6418.750688678301,5.363159841754577,7,24500.0,74,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-02,13,77,5,True,normal,business,180,101,3500.0,6545.461171724167,6.479999999999999,5,17500.0,79,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-03,14,76,6,True,normal,business,180,96,3500.0,7820.442953867982,6.479999999999999,5,17500.0,84,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-04,15,75,0,False,normal,business,180,94,3500.0,7144.941434779344,5.3999999999999995,2,7000.0,86,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-05,16,74,1,False,normal,business,180,88,3500.0,5646.261985815679,4.619793236976346,6,21000.0,92,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-06,17,73,2,False,normal,business,180,83,3500.0,5868.904024014867,4.842258630560399,5,17500.0,97,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-07,18,72,3,False,normal,business,180,78,3500.0,6982.558021910216,5.3999999999999995,5,17500.0,102,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-08,19,71,4,False,normal,business,180,72,3500.0,5891.481971313634,4.864442732439205,6,21000.0,108,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-09,20,70,5,True,normal,business,180,66,3500.0,4550.0,4.112241430319917,6,21000.0,114,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-10,21,69,6,True,normal,business,180,60,3500.0,6448.090221326899,6.46780651976052,6,21000.0,120,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-11,22,68,0,False,normal,business,180,56,3500.0,5056.792655403311,3.9981492680300397,4,14000.0,124,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-12,23,67,1,False,normal,business,180,53,3500.0,8075.874709724632,5.3999999999999995,3,10500.0,127,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-13,24,66,2,False,normal,business,180,49,3500.0,6672.367946819074,5.3999999999999995,4,14000.0,131,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-14,25,65,3,False,normal,business,180,46,3500.0,5617.454319675014,4.590514776560844,3,10500.0,134,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-15,26,64,4,False,normal,business,180,43,3500.0,5818.833395704108,4.792815110060451,3,10500.0,137,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-16,27,63,5,True,normal,business,180,38,3500.0,4657.837351822928,4.2613516759647245,5,17500.0,142,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-17,28,62,6,True,normal,business,180,38,3500.0,5428.024660389009,5.274195758111545,0,0.0,142,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-18,29,61,0,False,normal,business,180,36,3500.0,7490.915122477181,5.3999999999999995,2,7000.0,144,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-19,30,60,1,False,normal,business,180,30,5500.0,8450.0,8.683982652085874,6,33000.0,150,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-20,31,59,2,False,normal,business,180,26,5500.0,7208.236600368985,6.939455844143797,4,22000.0,154,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-21,32,58,3,False,normal,business,180,17,5500.0,6410.258524844497,5.738833509413043,9,49500.0,163,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-22,33,57,4,False,normal,business,180,14,5500.0,6078.839608737431,5.226278805011227,3,16500.0,166,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-23,34,56,5,True,normal,business,180,9,5500.0,5567.416581763047,5.311080098032466,5,27500.0,171,False
FL00153,Kolkata-Mumbai,Kolkata,Mumbai,2025-01-18,2024-11-24,35,55,6,True,normal,business,180,0,5500.0,8450.0,10.420779182503049,9,49500.0,180,True
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-10-28,0,90,0,False,normal,business,180,172,3500.0,6315.970015682235,5.268820745573373,8,28000.0,8,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-10-29,1,89,1,False,normal,business,180,167,3500.0,8450.0,5.3999999999999995,5,17500.0,13,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-10-30,2,88,2,False,normal,business,180,162,3500.0,7858.681521869809,5.3999999999999995,5,17500.0,18,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-10-31,3,87,3,False,normal,business,180,157,3500.0,4802.7234794373835,3.7158292321753055,5,17500.0,23,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-01,4,86,4,False,normal,business,180,150,3500.0,5850.696414134691,4.824318374842349,7,24500.0,30,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-02,5,85,5,True,normal,business,180,145,3500.0,5847.681003930523,5.78561148889489,5,17500.0,35,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-03,6,84,6,True,normal,business,180,140,3500.0,6422.149794996904,6.439507668727327,5,17500.0,40,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-04,7,83,0,False,normal,business,180,138,3500.0,6441.19360321409,5.383577529262213,2,7000.0,42,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-05,8,82,1,False,normal,business,180,132,3500.0,8450.0,5.3999999999999995,6,21000.0,48,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-06,9,81,2,False,normal,business,180,132,3500.0,5449.70282238711,4.417767651066169,0,0.0,48,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-07,10,80,3,False,normal,business,180,126,3500.0,6723.24568727278,5.3999999999999995,6,21000.0,54,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-08,11,79,4,False,normal,business,180,121,3500.0,7101.095048906109,5.3999999999999995,5,17500.0,59,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-09,12,78,5,True,normal,business,180,112,3500.0,6498.467295642534,6.479999999999999,9,31500.0,68,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-10,13,77,6,True,normal,business,180,105,3500.0,6607.426063336823,6.479999999999999,7,24500.0,75,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-11,14,76,0,False,normal,business,180,98,3500.0,5481.311328051077,4.4506117231130355,7,24500.0,82,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-12,15,75,1,False,normal,business,180,90,3500.0,6603.824039737615,5.3999999999999995,8,28000.0,90,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-13,16,74,2,False,normal,business,180,86,3500.0,6998.614021270013,5.3999999999999995,4,14000.0,94,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-14,17,73,3,False,normal,business,180,72,3500.0,6819.410569664351,5.3999999999999995,14,49000.0,108,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-15,18,72,4,False,normal,business,180,68,3500.0,7055.945881314289,5.3999999999999995,4,14000.0,112,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-16,19,71,5,True,normal,business,180,63,3500.0,7877.292703120326,6.479999999999999,5,17500.0,117,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-17,20,70,6,True,normal,business,180,55,3500.0,7413.542378366484,6.479999999999999,8,28000.0,125,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-18,21,69,0,False,normal,business,180,54,3500.0,6569.512248160001,5.3999999999999995,1,3500.0,126,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-19,22,68,1,False,normal,business,180,49,3500.0,5357.535606913804,4.321218160223083,5,17500.0,131,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-20,23,67,2,False,normal,business,180,42,3500.0,5914.994857156658,4.887472213550303,7,24500.0,138,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-21,24,66,3,False,normal,business,180,40,3500.0,6285.85962688052,5.240922893165134,2,7000.0,140,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-22,25,65,4,False,normal,business,180,35,3500.0,6746.0371855579115,5.3999999999999995,5,17500.0,145,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-23,26,64,5,True,normal,business,180,28,3500.0,6033.62555753809,6.0030338106155865,7,24500.0,152,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-24,27,63,6,True,normal,business,180,24,3500.0,5587.660130795258,5.472137240275876,4,14000.0,156,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-25,28,62,0,False,normal,business,180,21,3500.0,5341.506278107672,4.304308315143136,3,10500.0,159,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-26,29,61,1,False,normal,business,180,21,3500.0,4890.101684920857,3.8138727613122057,0,0.0,159,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-27,30,60,2,False,normal,business,180,15,5500.0,6270.923063819796,5.524140548472762,6,33000.0,165,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-28,31,59,3,False,normal,business,180,9,5500.0,5067.076193981453,3.6414364678083757,6,33000.0,171,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-29,32,58,4,False,normal,business,180,2,5500.0,5524.487457946543,4.358467317253541,7,38500.0,178,False
FL00154,Delhi-Kolkata,Delhi,Kolkata,2025-01-26,2024-11-30,33,57,5,True,normal,business,180,0,5500.0,6115.945673976806,6.340767588851446,2,11000.0,180,True
FL00155,Mumbai-Delhi,Mumbai,Delhi,2025-02-27,2024-11-29,0,90,4,False,normal,business,180,175,3500.0,5197.480623343352,4.150803184304053,5,17500.0,5,False
FL00155,Mumbai-Delhi,Mumbai,Delhi,2025-02-27,2024-11-30,1,89,5,True,normal,business,180,165,3500.0,6870.258383786229,6.479999999999999,10,35000.0,15,False
